trn_no,acc_no,cus_no,brn_cd,trn_type,trn_dt,trn_time,amt,trn_desc,chn,gndr,age,trn_datetime
31411200303769926790,918219393644,4768936283.0,449836,CREDIT,2023-08-28 00:00:00+00:00,12:23:38,150.0,FUND TRANSFER,IB,MALE,46.0,2023-08-28 12:23:38
35461464127926843905,962553283252,3440929190.0,449836,DEBIT,2023-08-28 00:00:00+00:00,12:23:59,53.0,PAYMENT,IB,FEMALE,52.0,2023-08-28 12:23:59
52651953799325539492,568575048767,5580577262.0,339201,DEBIT,2023-08-28 00:00:00+00:00,12:24:25,460.0,FUND TRANSFER,IB,FEMALE,65.0,2023-08-28 12:24:25
91692711145628436131,530374001406,2854104473.0,449836,DEBIT,2023-08-28 00:00:00+00:00,12:25:25,220.0,FUND TRANSFER,IB,MALE,52.0,2023-08-28 12:25:25
3520600555759264741,260774977738,8381517036.0,339201,DEBIT,2023-08-28 00:00:00+00:00,12:34:15,3000.0,FUND TRANSFER,IB,MALE,59.0,2023-08-28 12:34:15
1197963522821880872,601025939960,3954061307.0,339201,DEBIT,2023-08-28 00:00:00+00:00,12:39:59,32.9,FUND TRANSFER,IB,FEMALE,43.0,2023-08-28 12:39:59
23547549786211226734,918219393644,4768936283.0,449836,CREDIT,2023-08-28 00:00:00+00:00,12:40:01,100.0,FUND TRANSFER,IB,MALE,46.0,2023-08-28 12:40:01
90269459535948271229,546573630371,2711720727.0,449836,CREDIT,2023-08-28 00:00:00+00:00,12:46:15,230.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-28 12:46:15
40494068835825276136,601025939960,3954061307.0,339201,DEBIT,2023-08-28 00:00:00+00:00,12:47:00,12.0,FUND TRANSFER,IB,FEMALE,43.0,2023-08-28 12:47:00
8155732614835801311,455197916236,7010923933.0,631233,DEBIT,2023-08-28 00:00:00+00:00,12:53:33,50.0,SALE DEBIT,POS,FEMALE,48.0,2023-08-28 12:53:33
7001768275360824202,507659392231,2349245979.0,339201,DEBIT,2023-08-28 00:00:00+00:00,13:02:48,2600.0,FUND TRANSFER,IB,MALE,58.0,2023-08-28 13:02:48
36027978525245993907,530374001406,2854104473.0,449836,DEBIT,2023-08-28 00:00:00+00:00,13:07:51,200.0,FUND TRANSFER,IB,MALE,52.0,2023-08-28 13:07:51
54230055236120611587,715449380839,5966480471.0,631233,DEBIT,2023-08-28 00:00:00+00:00,13:10:21,36.15,SALE DEBIT,POS,MALE,64.0,2023-08-28 13:10:21
70058119841080900297,350294564861,1502753028.0,449836,DEBIT,2023-08-28 00:00:00+00:00,13:10:27,250.0,FUND TRANSFER,IB,MALE,54.0,2023-08-28 13:10:27
27387278424354070041,268674498118,4732103968.0,339201,DEBIT,2023-08-28 00:00:00+00:00,13:12:53,73.0,FUND TRANSFER,IB,FEMALE,46.0,2023-08-28 13:12:53
74930622315666699309,893984870415,3919077928.0,631233,DEBIT,2023-08-28 00:00:00+00:00,13:15:26,100.0,SALE DEBIT,POS,MALE,53.0,2023-08-28 13:15:26
86448952908601250267,893984870415,3919077928.0,339201,DEBIT,2023-08-28 00:00:00+00:00,13:18:04,50.0,FUND TRANSFER,IB,MALE,53.0,2023-08-28 13:18:04
42949909974043972827,584302038586,5570333082.0,716706,DEBIT,2023-08-28 00:00:00+00:00,13:22:22,10.7,PAYMENT,MEPS,MALE,45.0,2023-08-28 13:22:22
70307312296251676466,135566817347,6911974770.0,449836,DEBIT,2023-08-28 00:00:00+00:00,13:24:12,321.15,PAYMENT,IB,FEMALE,51.0,2023-08-28 13:24:12
91623041744776828889,135566817347,6911974770.0,449836,DEBIT,2023-08-28 00:00:00+00:00,13:24:32,150.0,PAYMENT,IB,FEMALE,51.0,2023-08-28 13:24:32
8962062842185031602,135566817347,6911974770.0,449836,DEBIT,2023-08-28 00:00:00+00:00,13:25:17,65.65,PAYMENT,IB,FEMALE,51.0,2023-08-28 13:25:17
21302503874438904176,135566817347,6911974770.0,339201,DEBIT,2023-08-28 00:00:00+00:00,13:27:47,1520.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-28 13:27:47
8428216644773708806,135566817347,6911974770.0,339201,DEBIT,2023-08-28 00:00:00+00:00,13:29:04,1520.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-28 13:29:04
9263550095520319669,942108413560,8726143159.0,631233,DEBIT,2023-08-28 00:00:00+00:00,13:29:42,62.95,SALE DEBIT,POS,FEMALE,50.0,2023-08-28 13:29:42
63676241145847435351,135566817347,6911974770.0,339201,DEBIT,2023-08-28 00:00:00+00:00,13:30:11,2400.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-28 13:30:11
90600599973125778241,135566817347,6911974770.0,449836,DEBIT,2023-08-28 00:00:00+00:00,13:32:11,502.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-28 13:32:11
18466164883250830726,135566817347,6911974770.0,339201,DEBIT,2023-08-28 00:00:00+00:00,13:32:58,2000.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-28 13:32:58
44248476677004037071,584302038586,5570333082.0,631233,DEBIT,2023-08-28 00:00:00+00:00,13:40:38,75.99,SALE DEBIT,POS,MALE,45.0,2023-08-28 13:40:38
76662919217089502275,918219393644,4768936283.0,449836,DEBIT,2023-08-28 00:00:00+00:00,13:44:57,250.0,FUND TRANSFER,IB,MALE,46.0,2023-08-28 13:44:57
20143668351636004922,507659392231,2349245979.0,339201,DEBIT,2023-08-28 00:00:00+00:00,13:45:00,899.8,FUND TRANSFER,IB,MALE,58.0,2023-08-28 13:45:00
87429361146788278160,767702055556,7237011585.0,449836,DEBIT,2023-08-28 00:00:00+00:00,13:51:24,150.0,PAYMENT,IB,FEMALE,50.0,2023-08-28 13:51:24
5037723278689071388,640599347910,7533323698.0,339201,DEBIT,2023-08-28 00:00:00+00:00,14:06:00,52.0,FUND TRANSFER,IB,MALE,65.0,2023-08-28 14:06:00
87417254858750169266,350294564861,1502753028.0,449836,CREDIT,2023-08-28 00:00:00+00:00,14:18:10,60.0,FUND TRANSFER,IB,MALE,54.0,2023-08-28 14:18:10
51366941425052584570,196952408979,9768227062.0,449836,DEBIT,2023-08-28 00:00:00+00:00,14:18:11,30.0,PAYMENT,IB,MALE,47.0,2023-08-28 14:18:11
10004008858024867125,419900949060,8900771748.0,563814,CREDIT,2023-08-28 00:00:00+00:00,14:27:17,9907.95,SALARY,IB,FEMALE,54.0,2023-08-28 14:27:17
83546759916841647753,268674498118,4732103968.0,449836,DEBIT,2023-08-28 00:00:00+00:00,14:41:29,140.0,FUND TRANSFER,IB,FEMALE,46.0,2023-08-28 14:41:29
89913331238958760169,511078222839,2408137037.0,449836,CREDIT,2023-08-28 00:00:00+00:00,14:51:27,728.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-28 14:51:27
41666379374808615227,511078222839,2408137037.0,449836,CREDIT,2023-08-28 00:00:00+00:00,14:51:56,2000.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-28 14:51:56
89856667305088808969,513072841203,5591584008.0,339201,CREDIT,2023-08-28 00:00:00+00:00,14:53:12,140.0,FUND TRANSFER,IB,MALE,48.0,2023-08-28 14:53:12
52373693033573915962,268674498118,4732103968.0,631233,DEBIT,2023-08-28 00:00:00+00:00,14:55:25,5.0,SALE DEBIT,POS,FEMALE,46.0,2023-08-28 14:55:25
34696877102682272046,784356329044,3299539245.0,339201,CREDIT,2023-08-28 00:00:00+00:00,15:02:39,500.0,FUND TRANSFER,IB,FEMALE,62.0,2023-08-28 15:02:39
13890363436173649268,530374001406,2854104473.0,339201,DEBIT,2023-08-28 00:00:00+00:00,15:11:33,1900.0,FUND TRANSFER,IB,MALE,52.0,2023-08-28 15:11:33
554495508140616966,530374001406,2854104473.0,449836,DEBIT,2023-08-28 00:00:00+00:00,15:12:16,65.35,PAYMENT,IB,MALE,52.0,2023-08-28 15:12:16
28453206193286699988,522718116615,1115484504.0,449836,DEBIT,2023-08-28 00:00:00+00:00,15:16:00,150.0,FUND TRANSFER,IB,MALE,39.0,2023-08-28 15:16:00
73326699932724213938,268674498118,4732103968.0,339201,DEBIT,2023-08-28 00:00:00+00:00,15:17:19,30.0,FUND TRANSFER,IB,FEMALE,46.0,2023-08-28 15:17:19
99598890387364307490,530374001406,2854104473.0,449836,DEBIT,2023-08-28 00:00:00+00:00,15:17:35,60.0,PAYMENT,IB,MALE,52.0,2023-08-28 15:17:35
40539401205900546140,530374001406,2854104473.0,449836,DEBIT,2023-08-28 00:00:00+00:00,15:18:31,40.3,PAYMENT,IB,MALE,52.0,2023-08-28 15:18:31
57965801143632333678,816058604656,7266623245.0,339201,DEBIT,2023-08-28 00:00:00+00:00,15:36:33,150.0,FUND TRANSFER,IB,MALE,54.0,2023-08-28 15:36:33
87989424987278217128,942108413560,8726143159.0,396509,CREDIT,2023-08-28 00:00:00+00:00,15:42:13,9550.0,CDEP,BRNCH / ATM,FEMALE,50.0,2023-08-28 15:42:13
19531494937094231989,522718116615,1115484504.0,449836,DEBIT,2023-08-28 00:00:00+00:00,15:52:27,300.0,FUND TRANSFER,IB,MALE,39.0,2023-08-28 15:52:27
7678334951582381811,455197916236,7010923933.0,339201,CREDIT,2023-08-28 00:00:00+00:00,15:52:46,2150.0,FUND TRANSFER,IB,FEMALE,48.0,2023-08-28 15:52:46
63538579629742555813,601025939960,3954061307.0,339201,DEBIT,2023-08-28 00:00:00+00:00,15:52:59,130.0,FUND TRANSFER,IB,FEMALE,43.0,2023-08-28 15:52:59
82756894436249246489,942108413560,8726143159.0,678972,DEBIT,2023-08-28 00:00:00+00:00,15:53:02,91.8,PAYMENT,MEPS,FEMALE,50.0,2023-08-28 15:53:02
39507075879987339412,601025939960,3954061307.0,339201,DEBIT,2023-08-28 00:00:00+00:00,15:56:22,1500.0,FUND TRANSFER,IB,FEMALE,43.0,2023-08-28 15:56:22
85078467627569231025,268674498118,4732103968.0,339201,DEBIT,2023-08-28 00:00:00+00:00,16:03:15,45.0,FUND TRANSFER,IB,FEMALE,46.0,2023-08-28 16:03:15
2503757191524101505,584302038586,5570333082.0,631233,DEBIT,2023-08-28 00:00:00+00:00,16:05:38,2.8,SALE DEBIT,POS,MALE,45.0,2023-08-28 16:05:38
12277648298798044723,845059346432,7650679788.0,339201,DEBIT,2023-08-28 00:00:00+00:00,16:15:23,349.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 16:15:23
49952046375314483439,845059346432,7650679788.0,339201,DEBIT,2023-08-28 00:00:00+00:00,16:18:09,1694.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 16:18:09
70429253699734966988,350294564861,1502753028.0,449836,CREDIT,2023-08-28 00:00:00+00:00,16:20:50,80.0,FUND TRANSFER,IB,MALE,54.0,2023-08-28 16:20:50
92622497389901079495,845059346432,7650679788.0,449836,DEBIT,2023-08-28 00:00:00+00:00,16:21:00,600.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 16:21:00
57441038347115279597,709400571680,4071104958.0,449836,DEBIT,2023-08-28 00:00:00+00:00,16:31:51,90.0,FUND TRANSFER,IB,MALE,58.0,2023-08-28 16:31:51
1744595794381046430,975681872782,8377869784.0,449836,DEBIT,2023-08-28 00:00:00+00:00,16:32:12,26.5,FUND TRANSFER,IB,MALE,53.0,2023-08-28 16:32:12
3220420225122054007,888242950686,6202872613.0,449836,DEBIT,2023-08-28 00:00:00+00:00,16:35:36,3710.13,PAYMENT,IB,MALE,57.0,2023-08-28 16:35:36
71248990085708980526,507659392231,2349245979.0,339201,CREDIT,2023-08-28 00:00:00+00:00,16:42:27,182.0,FUND TRANSFER,IB,MALE,58.0,2023-08-28 16:42:27
19997401064628015125,601025939960,3954061307.0,339201,DEBIT,2023-08-28 00:00:00+00:00,16:47:37,4.0,FUND TRANSFER,IB,FEMALE,43.0,2023-08-28 16:47:37
85312490925118225800,123246768948,8955113016.0,449836,DEBIT,2023-08-28 00:00:00+00:00,16:53:25,150.0,FUND TRANSFER,IB,FEMALE,32.0,2023-08-28 16:53:25
51793633478133327665,485876414710,2742357842.0,339201,DEBIT,2023-08-28 00:00:00+00:00,17:13:25,500.0,FUND TRANSFER,IB,MALE,53.0,2023-08-28 17:13:25
14191890099429362623,709400571680,4071104958.0,631233,DEBIT,2023-08-28 00:00:00+00:00,17:17:25,12.8,SALE DEBIT,POS,MALE,58.0,2023-08-28 17:17:25
20147914987161516573,513072841203,5591584008.0,449836,CREDIT,2023-08-28 00:00:00+00:00,17:22:28,70.0,FUND TRANSFER,IB,MALE,48.0,2023-08-28 17:22:28
16736992188135465073,455197916236,7010923933.0,339201,DEBIT,2023-08-28 00:00:00+00:00,17:25:42,500.0,FUND TRANSFER,IB,FEMALE,48.0,2023-08-28 17:25:42
70794871924214064427,840526620294,2734670470.0,339201,DEBIT,2023-08-28 00:00:00+00:00,17:29:42,13.0,FUND TRANSFER,IB,FEMALE,25.0,2023-08-28 17:29:42
12970314204174922692,584302038586,5570333082.0,716706,DEBIT,2023-08-28 00:00:00+00:00,17:38:00,168.7,PAYMENT,MEPS,MALE,45.0,2023-08-28 17:38:00
80202088322703963750,388131142448,2071307162.0,339201,DEBIT,2023-08-28 00:00:00+00:00,17:42:57,1000.0,FUND TRANSFER,IB,FEMALE,47.0,2023-08-28 17:42:57
18950268459437021149,513072841203,5591584008.0,728812,DEBIT,2023-08-28 00:00:00+00:00,17:48:56,81.58,PAYMENT,FPX,MALE,48.0,2023-08-28 17:48:56
30289991751082022967,455197916236,7010923933.0,339201,DEBIT,2023-08-28 00:00:00+00:00,17:56:42,500.0,FUND TRANSFER,IB,FEMALE,48.0,2023-08-28 17:56:42
8682838260404365034,123246768948,8955113016.0,339201,CREDIT,2023-08-28 00:00:00+00:00,17:57:50,4532.82,FUND TRANSFER,IB,FEMALE,32.0,2023-08-28 17:57:50
69834058173315634857,695805725787,4113495417.0,449836,DEBIT,2023-08-28 00:00:00+00:00,17:59:17,19.0,FUND TRANSFER,IB,MALE,43.0,2023-08-28 17:59:17
4708367644756191945,123246768948,8955113016.0,339201,DEBIT,2023-08-28 00:00:00+00:00,18:02:46,170.0,FUND TRANSFER,IB,FEMALE,32.0,2023-08-28 18:02:46
28016882944804715373,743261936180,4407144912.0,339201,DEBIT,2023-08-28 00:00:00+00:00,18:04:37,1500.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 18:04:37
94870115749093285480,743261936180,4407144912.0,339201,DEBIT,2023-08-28 00:00:00+00:00,18:05:43,2000.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 18:05:43
50323851396259420163,743261936180,4407144912.0,449836,DEBIT,2023-08-28 00:00:00+00:00,18:06:19,3097.0,PAYMENT,IB,MALE,57.0,2023-08-28 18:06:19
53646510286359853247,743261936180,4407144912.0,339201,DEBIT,2023-08-28 00:00:00+00:00,18:07:07,100.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 18:07:07
55699757451681870537,743261936180,4407144912.0,339201,DEBIT,2023-08-28 00:00:00+00:00,18:07:43,150.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 18:07:43
74115169863728401744,743261936180,4407144912.0,449836,DEBIT,2023-08-28 00:00:00+00:00,18:08:08,100.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 18:08:08
87228325082811202776,513072841203,5591584008.0,671912,CREDIT,2023-08-28 00:00:00+00:00,18:09:22,70.0,FUND TRANSFER,IB,MALE,48.0,2023-08-28 18:09:22
13145640764728361274,743261936180,4407144912.0,449836,DEBIT,2023-08-28 00:00:00+00:00,18:09:39,238.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 18:09:39
41788542986593651742,123246768948,8955113016.0,339201,CREDIT,2023-08-28 00:00:00+00:00,18:15:02,50.0,FUND TRANSFER,IB,FEMALE,32.0,2023-08-28 18:15:02
26254919173310608427,481297918621,8636221245.0,449836,DEBIT,2023-08-28 00:00:00+00:00,18:21:16,351.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-28 18:21:16
85730194387857673031,530374001406,2854104473.0,728812,DEBIT,2023-08-28 00:00:00+00:00,18:27:43,38.48,PAYMENT,FPX,MALE,52.0,2023-08-28 18:27:43
79970442049683664484,914774406858,8495957670.0,678972,DEBIT,2023-08-28 00:00:00+00:00,18:38:57,27.45,PAYMENT,MEPS,MALE,63.0,2023-08-28 18:38:57
52520986978155608599,513072841203,5591584008.0,449836,CREDIT,2023-08-28 00:00:00+00:00,18:55:52,70.0,FUND TRANSFER,IB,MALE,48.0,2023-08-28 18:55:52
8506482175231450036,847156074323,7223055588.0,449836,CREDIT,2023-08-28 00:00:00+00:00,19:06:50,200.0,FUND TRANSFER,IB,MALE,60.0,2023-08-28 19:06:50
2475637533336183525,840526620294,2734670470.0,339201,DEBIT,2023-08-28 00:00:00+00:00,19:12:12,13.0,FUND TRANSFER,IB,FEMALE,25.0,2023-08-28 19:12:12
62961944674538189432,709400571680,4071104958.0,339201,DEBIT,2023-08-28 00:00:00+00:00,19:14:33,1000.0,FUND TRANSFER,IB,MALE,58.0,2023-08-28 19:14:33
73955914813617650909,546573630371,2711720727.0,449836,CREDIT,2023-08-28 00:00:00+00:00,19:17:47,50.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-28 19:17:47
237317144186422811,123246768948,8955113016.0,449836,CREDIT,2023-08-28 00:00:00+00:00,19:20:32,32.8,FUND TRANSFER,IB,FEMALE,32.0,2023-08-28 19:20:32
8144010497711286217,362298714145,3051976433.0,449836,CREDIT,2023-08-28 00:00:00+00:00,19:29:54,9300.0,FUND TRANSFER,IB,MALE,52.0,2023-08-28 19:29:54
7115630749233721404,888242950686,6202872613.0,339201,DEBIT,2023-08-28 00:00:00+00:00,19:31:15,400.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 19:31:15
68793371306573236588,888242950686,6202872613.0,449836,DEBIT,2023-08-28 00:00:00+00:00,19:32:26,400.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 19:32:26
14230159309841949796,888242950686,6202872613.0,449836,DEBIT,2023-08-28 00:00:00+00:00,19:33:53,1200.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 19:33:53
18412269349762714270,888242950686,6202872613.0,449836,DEBIT,2023-08-28 00:00:00+00:00,19:36:34,55.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 19:36:34
7278096356301391514,268674498118,4732103968.0,728812,DEBIT,2023-08-28 00:00:00+00:00,19:37:33,59.0,PAYMENT,FPX,FEMALE,46.0,2023-08-28 19:37:33
55152561007390366136,709400571680,4071104958.0,678972,DEBIT,2023-08-28 00:00:00+00:00,19:41:02,136.1,PAYMENT,MEPS,MALE,58.0,2023-08-28 19:41:02
6382441371328846192,455197916236,7010923933.0,728812,DEBIT,2023-08-28 00:00:00+00:00,19:51:34,14.34,PAYMENT,FPX,FEMALE,48.0,2023-08-28 19:51:34
9012798771744879503,513072841203,5591584008.0,339201,CREDIT,2023-08-28 00:00:00+00:00,19:53:03,35.0,FUND TRANSFER,IB,MALE,48.0,2023-08-28 19:53:03
96781915717786185753,568575048767,5580577262.0,449836,CREDIT,2023-08-28 00:00:00+00:00,20:02:21,480.0,FUND TRANSFER,IB,FEMALE,65.0,2023-08-28 20:02:21
42676847179629792049,623177710549,7832073932.0,678972,DEBIT,2023-08-28 00:00:00+00:00,20:23:23,228.6,PAYMENT,MEPS,MALE,39.0,2023-08-28 20:23:23
83275357876069838812,601025939960,3954061307.0,339201,DEBIT,2023-08-28 00:00:00+00:00,20:31:31,175.0,FUND TRANSFER,IB,FEMALE,43.0,2023-08-28 20:31:31
533102524770956506,566102207252,3755636753.0,449836,DEBIT,2023-08-28 00:00:00+00:00,20:38:34,97.0,FUND TRANSFER,IB,MALE,61.0,2023-08-28 20:38:34
70475789533576539179,178018689070,3194353352.0,339201,CREDIT,2023-08-28 00:00:00+00:00,20:51:10,1500.0,FUND TRANSFER,IB,FEMALE,49.0,2023-08-28 20:51:10
62304529487394541330,178018689070,3194353352.0,339201,DEBIT,2023-08-28 00:00:00+00:00,20:52:39,1300.0,FUND TRANSFER,IB,FEMALE,49.0,2023-08-28 20:52:39
30904387775217763316,453766225562,7550198501.0,449836,DEBIT,2023-08-28 00:00:00+00:00,21:05:56,200.0,FUND TRANSFER,IB,MALE,54.0,2023-08-28 21:05:56
51182069319056675796,453766225562,7550198501.0,449836,DEBIT,2023-08-28 00:00:00+00:00,21:07:48,213.0,FUND TRANSFER,IB,MALE,54.0,2023-08-28 21:07:48
20793642869193191755,888242950686,6202872613.0,449836,CREDIT,2023-08-28 00:00:00+00:00,21:11:32,462.0,FUND TRANSFER,IB,MALE,57.0,2023-08-28 21:11:32
47076267976933382999,268674498118,4732103968.0,716706,DEBIT,2023-08-28 00:00:00+00:00,21:11:40,66.3,PAYMENT,MEPS,FEMALE,46.0,2023-08-28 21:11:40
54891075256482555732,673125233646,2631583662.0,678972,DEBIT,2023-08-28 00:00:00+00:00,21:11:44,498.0,PAYMENT,MEPS,MALE,63.0,2023-08-28 21:11:44
96285945028837937516,591854648200,4345538790.0,449836,DEBIT,2023-08-28 00:00:00+00:00,21:12:16,1391.0,PAYMENT,IB,MALE,53.0,2023-08-28 21:12:16
71071084946783602125,268674498118,4732103968.0,678972,DEBIT,2023-08-28 00:00:00+00:00,21:15:11,21.4,PAYMENT,MEPS,FEMALE,46.0,2023-08-28 21:15:11
99456449899717251553,623177710549,7832073932.0,339201,CREDIT,2023-08-28 00:00:00+00:00,21:25:46,200.0,FUND TRANSFER,IB,MALE,39.0,2023-08-28 21:25:46
11782560284956718310,673125233646,2631583662.0,631233,DEBIT,2023-08-28 00:00:00+00:00,21:32:44,570.1,SALE DEBIT,POS,MALE,63.0,2023-08-28 21:32:44
55448068305842963866,695805725787,4113495417.0,631233,DEBIT,2023-08-28 00:00:00+00:00,21:33:12,397.0,SALE DEBIT,POS,MALE,43.0,2023-08-28 21:33:12
7236257065200449189,513072841203,5591584008.0,728812,DEBIT,2023-08-28 00:00:00+00:00,21:46:04,50.9,PAYMENT,FPX,MALE,48.0,2023-08-28 21:46:04
78911583002646536981,386386132868,5128848091.0,339201,DEBIT,2023-08-28 00:00:00+00:00,21:48:32,100.0,FUND TRANSFER,IB,MALE,69.0,2023-08-28 21:48:32
52558934276121524191,975681872782,8377869784.0,439678,CREDIT,2023-08-28 00:00:00+00:00,21:51:56,2528.7,IBK,IB,MALE,53.0,2023-08-28 21:51:56
35643059629987651088,386386132868,5128848091.0,339201,DEBIT,2023-08-28 00:00:00+00:00,21:52:15,100.0,FUND TRANSFER,IB,MALE,69.0,2023-08-28 21:52:15
95492127004881024371,918219393644,4768936283.0,449836,DEBIT,2023-08-28 00:00:00+00:00,22:10:03,325.0,PAYMENT,IB,MALE,46.0,2023-08-28 22:10:03
17482799732761335698,481297918621,8636221245.0,449836,DEBIT,2023-08-28 00:00:00+00:00,22:17:51,100.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-28 22:17:51
78102524958861509174,893984870415,3919077928.0,339201,DEBIT,2023-08-28 00:00:00+00:00,22:21:30,50.0,FUND TRANSFER,IB,MALE,53.0,2023-08-28 22:21:30
47380557826392481160,461697795470,4349273411.0,449836,DEBIT,2023-08-28 00:00:00+00:00,22:32:52,680.0,FUND TRANSFER,IB,MALE,56.0,2023-08-28 22:32:52
6405543511298518684,918219393644,4768936283.0,339201,DEBIT,2023-08-28 00:00:00+00:00,22:38:08,900.0,FUND TRANSFER,IB,MALE,46.0,2023-08-28 22:38:08
989963068982601037,522718116615,1115484504.0,449836,DEBIT,2023-08-28 00:00:00+00:00,23:12:04,150.0,FUND TRANSFER,IB,MALE,39.0,2023-08-28 23:12:04
18486238662748829436,119414046114,3481072690.0,631233,DEBIT,2023-08-28 00:00:00+00:00,23:27:58,80.61,SALE DEBIT,POS,MALE,46.0,2023-08-28 23:27:58
1534588047794260950,673125233646,2631583662.0,339201,DEBIT,2023-08-28 00:00:00+00:00,23:54:15,1140.0,FUND TRANSFER,IB,MALE,63.0,2023-08-28 23:54:15
59521713058004107891,673125233646,2631583662.0,339201,DEBIT,2023-08-28 00:00:00+00:00,23:55:51,1612.0,FUND TRANSFER,IB,MALE,63.0,2023-08-28 23:55:51
11259564348445195666,616253286038,1247511662.0,339201,CREDIT,2023-08-29 00:00:00+00:00,03:37:14,920.0,FUND TRANSFER,IB,FEMALE,62.0,2023-08-29 03:37:14
6933253908665063710,350294564861,1502753028.0,339201,CREDIT,2023-08-29 00:00:00+00:00,03:37:20,80.0,FUND TRANSFER,IB,MALE,54.0,2023-08-29 03:37:20
4450977626212067236,522718116615,1115484504.0,449836,DEBIT,2023-08-29 00:00:00+00:00,03:38:28,450.0,FUND TRANSFER,IB,MALE,39.0,2023-08-29 03:38:28
67928992115752551399,522718116615,1115484504.0,449836,DEBIT,2023-08-29 00:00:00+00:00,03:38:28,300.0,FUND TRANSFER,IB,MALE,39.0,2023-08-29 03:38:28
10701396669503090544,522718116615,1115484504.0,449836,DEBIT,2023-08-29 00:00:00+00:00,03:38:28,300.0,FUND TRANSFER,IB,MALE,39.0,2023-08-29 03:38:28
15345910538564792482,522718116615,1115484504.0,449836,DEBIT,2023-08-29 00:00:00+00:00,03:38:28,150.0,FUND TRANSFER,IB,MALE,39.0,2023-08-29 03:38:28
63822456919669465633,522718116615,1115484504.0,449836,DEBIT,2023-08-29 00:00:00+00:00,04:03:55,300.0,FUND TRANSFER,IB,MALE,39.0,2023-08-29 04:03:55
44626944362289526086,522718116615,1115484504.0,449836,DEBIT,2023-08-29 00:00:00+00:00,04:30:11,450.0,FUND TRANSFER,IB,MALE,39.0,2023-08-29 04:30:11
5860426179351688388,522718116615,1115484504.0,449836,DEBIT,2023-08-29 00:00:00+00:00,04:36:09,450.0,FUND TRANSFER,IB,MALE,39.0,2023-08-29 04:36:09
57224958278066615317,522718116615,1115484504.0,449836,DEBIT,2023-08-29 00:00:00+00:00,04:45:47,300.0,FUND TRANSFER,IB,MALE,39.0,2023-08-29 04:45:47
140048951152177871,893984870415,3919077928.0,678972,DEBIT,2023-08-29 00:00:00+00:00,05:21:15,5.0,PAYMENT,MEPS,MALE,53.0,2023-08-29 05:21:15
35597641861568704351,616253286038,1247511662.0,339201,CREDIT,2023-08-29 00:00:00+00:00,05:25:32,920.0,FUND TRANSFER,IB,FEMALE,62.0,2023-08-29 05:25:32
26954897983914645748,591854648200,4345538790.0,339201,CREDIT,2023-08-29 00:00:00+00:00,06:47:40,300.0,FUND TRANSFER,IB,MALE,53.0,2023-08-29 06:47:40
45949285973334821500,284349271485,2652412836.0,449836,DEBIT,2023-08-29 00:00:00+00:00,07:00:24,300.0,FUND TRANSFER,IB,MALE,52.0,2023-08-29 07:00:24
17131195324268697073,687604407571,5962909511.0,339201,DEBIT,2023-08-29 00:00:00+00:00,07:14:27,900.0,FUND TRANSFER,IB,MALE,55.0,2023-08-29 07:14:27
46241724498841473123,687604407571,5962909511.0,339201,DEBIT,2023-08-29 00:00:00+00:00,07:15:59,200.0,FUND TRANSFER,IB,MALE,55.0,2023-08-29 07:15:59
4396536396778257852,209196571499,8470047487.0,449836,DEBIT,2023-08-29 00:00:00+00:00,07:23:32,1221.82,PAYMENT,IB,MALE,54.0,2023-08-29 07:23:32
99523870834040079847,453766225562,7550198501.0,339201,DEBIT,2023-08-29 00:00:00+00:00,07:23:57,50.0,FUND TRANSFER,IB,MALE,54.0,2023-08-29 07:23:57
25019482366146000545,511078222839,2408137037.0,449836,CREDIT,2023-08-29 00:00:00+00:00,07:29:51,100.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-29 07:29:51
48667391491158067419,743261936180,4407144912.0,339201,DEBIT,2023-08-29 00:00:00+00:00,07:34:04,100.0,FUND TRANSFER,IB,MALE,57.0,2023-08-29 07:34:04
